51	U.S.A	Everyone loads into the plane.
52	U.S.A	She remembers these moments vividly.
53	U.S.A	Tom is captured by a friend as he passes by on his run
54	U.S.A	He decided we should have lunch soon.
55	U.S.A	The boys are ready for the soccer game.
56	U.S.A	this summer at the location we hiked
57	U.S.A	The male and female were getting married.
58	U.S.A	The people on the boat are only stopping in for a day.
59	U.S.A	THE GIRL WAS SITTING
60	U.S.A	We went for a trail nature walk this morning
61	U.S.A	The apartments in the area looked fairly run down, though.
62	U.S.A	We hiked about a mile to get to the first site.
63	U.S.A	We gave it a lot of love, and care.
64	U.S.A	It is from an older time but is still perfect for the modern day.
65	U.S.A	The boy's mom thought it would be great to end the day by getting caricature from local artists with the time they had left.
66	U.S.A	IT IS A BABY
67	U.S.A	I don't think so they are also serving other things over here.
68	U.K	Today was the big day, Lucy would finally meet her birth mother
69	U.S.A	The swings where a bad choice.
70	U.S.A	I am so proud of them.
71	U.S.A	They live in a small town next to a beautiful lake.
72	U.S.A	It was a perfectly warm, pleasant night.
73	U.S.A	The finished product looks yummy and I can't wait to sample it
74	U.S.A	The sign clearly stated that I shouldn't enter! But the man who stole my bike was in there.
75	U.S.A	Platforms were lined with participants for games.
76	U.S.A	Those buildings became tall and loomed above my passing.
77	U.S.A	The festival went on throughout the night.
78	U.S.A	Everbody be quiet the thing is about to start  on tv.
79	U.S.A	And was very happy to be in the field.
80	U.S.A	Thankfully the town the hotel is located on is on an easy street to find.
81	U.S.A	This year for halloween, my friend applied a temporary tattoo.
82	U.S.A	Town unity grew stronger on that day.
83	U.S.A	She starts to prep the party favors.
84	U.S.A	i think that it is the best site ever.
85	U.S.A	There were some exciting plays on the field.
86	U.S.A	They were intricate and incredible.
87	U.S.A	Many local artists participated and also sold their works as they walked the parade, it was a great time for all.
88	U.S.A	The bride posed for a wedding picture as the leaves fell around her.
89	U.S.A	Leaving the heart of the city proved necessary, because on the outskirts is where there are some especially interesting sites.
90	U.S.A	This was quite a magnificent view.
91	U.S.A	But also somewhere safe, preferably with an embassy where I can register.
92	U.S.A	Here we are getting water as we are stopped at the checkpoint.
93	U.S.A	This road leads to my parents farm.
94	U.S.A	The military men claimed that they felt proud of having served their family.
95	U.S.A	The best man gives a speech at the reception dinner.
96	U.S.A	The women helped plant the flowers.
97	U.S.A	The sister was celebrating the love for her new baby.
98	U.S.A	THEY TAKE GROUP PHOTO
99	U.S.A	IT IS A PLANT
100	U.S.A	They joined in a moment of matrimony.
101	U.S.A	The first few days, his job was to peel the carrots.
102	U.S.A	It was very beautiful.
103	U.S.A	The sunset was prettier than they hoped.
104	U.S.A	IT IS A SEA
105	U.S.A	While other statues seem to take on even human shapes.
106	U.S.A	The dog was ready to go.
107	U.S.A	THE PICUTRE IS BEAUTIFUL
108	U.S.A	Many personnel came out for the official unveiling event.
109	U.S.A	pls call 911 he has a knife
110	U.S.A	Those girls look like they could use some ice cream
111	U.S.A	The band tuned up and rehearsed.
112	U.S.A	There was a very unique hotel sign built.
113	U.S.A	The sites that you see maybe different then what you see in your area
114	U.S.A	THE PICUTRE IS BEAUTIFUL
115	U.S.A	Giles wanted to hang out and smoke at the park and asked his friend to bring the beer.
116	U.S.A	This bird stole my food, I hate him.
117	U.S.A	There is and ice rink.
118	U.S.A	To top it off , we had the perfect cake.
119	U.S.A	As we walked, we found vegetation in the sand, just a piece.
120	U.S.A	A happy couple sit together holy.ding their baby.
121	U.S.A	As always, there were some walkers that chose to wear costumes to create a point, or just to have fun.
122	U.S.A	A group of tourists vistited some ruins.
123	U.S.A	My school was having a serious presentation today, and many poeple atteneded.
124	U.S.A	Once we got to the bees, there were professionals in special suits separating the swarm of bees.
125	U.S.A	The ring is given to the girl.
126	U.S.A	The males made the time go by fast.
127	U.S.A	I loved seeing the trees and the leaves.
128	U.S.A	The woman sits at the bar to enjoy her drink.
129	U.S.A	Young man paddling into the waves with his board.
130	U.S.A	The DJ introduces, for the first time, Mr. and Mrs. Robert and Ashley Smith.
131	U.S.A	She was in love with the ball pit but had to leave it early since it was infested with bugs!
132	U.S.A	The trio of dogs look to be patiently waiting on their owners.
133	U.S.A	Her mom told her to be careful walking near the road.
134	U.S.A	THE GIRL TAKE THE PHOTO
135	U.S.A	THEY ARE IN BOAD
136	U.S.A	This game of basketball is hard for me.
137	U.S.A	We all tried to look casual on our pictures,
138	U.S.A	They were fun to watch.
139	U.S.A	Once inside, I saw the original bar used to serve us lemonade on that day long ago.
140	U.S.A	The successful people steadily showed up.
141	U.S.A	The bicycles soared through the field.
142	U.S.A	He knew the event was a long one, that would take him through many streets, and he planned to pace himself.
143	U.S.A	Where every you travel each experience will be something new.
144	U.S.A	Tom is observings the engines.
145	U.S.A	The two children are ready for the day to begin.
146	U.S.A	The driver side is the worse of all, lucky driver is still alive with minor injuries.
147	U.S.A	They invited their friends out and made sure there was plenty of wine to celebrate with.
148	U.S.A	We rode in the car for our trip.
149	U.S.A	The entire office seems to be taking a break
150	U.S.A	We had so much fun on all of the rides.
151	U.S.A	I like to play a game with my friends called: who hung the socks on the wall.
152	U.S.A	They started by going up the hill.
153	U.S.A	we all got drunk at the end of the night
154	U.S.A	Now we see another boat.
155	U.S.A	At the part of the ceremony where we were supposed to bow before the minister, we forgot the kneeling bench and our best man quickly exited to grab it for us.
156	U.S.A	I couldn't find what I wanted.
157	U.S.A	The white fireworks started off the show.
158	U.S.A	So was the groom's brother.
159	U.S.A	My oldest son joined into the fun of putting bowls on top of their heads.
160	U.S.A	And 15 years later our love still stays strong.
161	U.S.A	Tourists had heard there was a sacred bird perching near the pyramids.
162	U.S.A	Tonight was the night the band was finally going to play on stage.
163	U.S.A	the time for the race to begin was fast approaching.
164	U.S.A	I also took plenty of pictures of flowers.
165	U.S.A	A city council  was conducting a press conference.
166	U.S.A	We like roughing it but prefer the luxuries of running water, flushing toilets and HVAC systems.
167	U.S.A	This woman was thrown a surprise party.
168	U.S.A	Everyone kept switching places in the race
169	U.S.A	The singer became blinded by them but the show must go on
170	U.S.A	The pitchers from both teams did such an amazing job!
171	U.S.A	Little Jimmy wondered who his real birth parents were.
172	U.S.A	Clair took the subway into town to buy her friend, Celeste a gift for her surprise party.
173	U.S.A	THE PICUTRE IS BEAUTIFUL
174	U.S.A	It included human hybrids, half human and half different animal species.
175	U.S.A	IT IS A BLUE IMAGE
176	U.S.A	And go down a long slope.
177	U.S.A	The sun rises over the farm.
178	U.S.A	There is also great dessert.
179	U.S.A	My last stop was near the waiting area where I took a family picture
180	U.S.A	The closer I got to the finish line the more excited I was.
181	U.S.A	Dad wore his old racing garb at the University annual sports day.
182	U.S.A	I wondered about a second painting of the same art work with a view of it in the back ground behind a statue of a large gurard dog.
183	U.S.A	Refreshed, we enjoyed a concert by Georgia's premier polka trio, The Borscht Babes.
184	U.S.A	The piles of stones represent our existence in the universe.
185	U.S.A	They were thrilled to express their vows openly, finally revealing to all what they felt in their hearts.
186	U.S.A	At night the males biked together through the streets.
187	U.S.A	The smiles were the realest in the world.
188	U.S.A	THE PICUTRE IS BEAUTIFUL
189	U.S.A	He decided to say hi and make friends!
190	U.S.A	It is awesome to see the paired blue lit trees.
191	U.S.A	It was one man who biked his way towards the finish line.
192	U.S.A	I learned what ingredients make up this dish while I was in school.
193	U.S.A	The yellow race car crashes into the wall.
194	U.S.A	They come in a variety of colors.
195	U.S.A	The seas were calm that day.
196	U.S.A	I wasn't sure if they were going to be able to put on the light show like the last time
197	U.S.A	They were all in the spirit of things and having a great time.
198	U.S.A	We took advantage of the exhibits and had a lot of fun with them.
199	U.S.A	People love to visit this archealogical site.
200	U.S.A	HE IS VERY BEAUTIFUL
201	U.S.A	Everybody that needed to show up did.
202	U.S.A	The crowd by the school was also large.
203	U.S.A	His grandparents were so proud of his achievements, they were always so happy to brag about their rising star.
204	U.S.A	We agreed to have a lemonade on the porch.
205	U.S.A	The next landmark is amazing as well.
206	U.S.A	the architecture was beautiful
207	U.S.A	We are getting closer to get a good look.
208	U.S.A	I would say the room had quite a few nerds tha sat and played tremendously.
209	U.S.A	It was time for a picture and all the girls gathered in the living room.
210	U.S.A	A group of half naked people run down the street together.
211	U.S.A	All the people are gathered together in their costumes.
212	U.S.A	At sunrise, we visited this farm.
213	U.S.A	IT IS A TABLES
214	U.S.A	THE PICUTRE IS BEAUTIFUL
215	U.S.A	Bird food was on the ground.
216	U.S.A	It's not something that you see everyday.
217	U.S.A	As the sun began its descent, they spotted a father with his son toddling along beside him
218	U.S.A	Two men wearing suspenders read a paper together.
219	U.K	O k so today s meeting is about the up coming agenda
220	U.S.A	The harbor, the stone sidewalks, the things that make this town so picturesque and quaint.
221	U.S.A	There were many carved figures in the wall, showing an intricate design.
222	U.S.A	the damage was extensive and i was in complet  shock but the rebuild looked great
223	U.S.A	This is a map of the nearby hiking trails.
224	U.S.A	Finish off with a dessert and wine pair and your date will surely be a hit.
225	U.S.A	The band comes together to practice,
226	U.S.A	This sign was found in the middle of the wall. The location was prominent.
227	U.S.A	this is sombody making somthing
228	U.S.A	They loved dressing up in the silly costumes.
229	U.S.A	We manage to get there at the beginning of the first quarter and crammed into two available seats in the middle.
230	U.S.A	Jenny got her first big girl bike on the fourth of July.
231	U.S.A	REMEMBER BACK IN THE DAY WATCHING FILM SHOWS
232	U.S.A	It's always fun to go to this competition
233	U.S.A	THE PRESS IS COME TO THIS RESTOURANT
234	U.S.A	The performer would prance along in front of the audience.
235	U.S.A	Besty recently began teaching kids about fire safety.
236	U.S.A	Well, what in the world kind of meal is that?!?
237	U.S.A	People running in a marathon.
238	U.S.A	These best friends have cool costumes, it's the slasher and an army solider.
239	U.S.A	Sometimes it's hard to go to these impromptu actors classes.
240	U.S.A	This young boy takes pictures of the family having fun.
241	U.S.A	His mom was so proud of him.
242	U.S.A	I looked out the window that morning hoping that a good view of the city would brighten my day.
243	U.S.A	Mr and Misses Smith want to go on a night on the town.
244	U.S.A	While out being a tourist, we saw locals and prepared to engage in conversations.
245	U.S.A	It was her grandmother's birthday.
246	U.S.A	One female won the  prize money we put together to give the best karaoke singer.
247	U.S.A	We saw all the most visited placed.
248	U.S.A	We needed some gas so we stopped at the next town
249	U.S.A	THE PICUTRE IS BEAUTIFUL
250	U.S.A	I took the camera and took some pictures of the party
251	U.S.A	beth and her friend kyle were the first to arrive
252	U.S.A	Starting at the bar probably wasn't the best idea.
253	U.S.A	Of course, there had to be the cliche pictures before loading up into the ship, always the good sport, Bill was happy to play along.
254	U.S.A	Steve's friends and family lit the candles on his birthday cake.
255	U.S.A	IT IS A COLORFUL IMAGE
256	U.S.A	The daughter is ready to give a speech at the reception,
257	U.S.A	His mom was so proud of him.
258	U.S.A	The rock formation had patches of greenery.
259	U.S.A	The red fireworks were lovely.
260	U.S.A	He is making hand pies.
261	U.K	But the smiles from all those who placed shows their joy.
262	U.S.A	After a long day of studying it was time to go home.
263	U.S.A	The birds completed the full artwork of glass.
264	U.S.A	People listed to music under the tents.
265	U.S.A	And was very happy to be in the field.
266	U.S.A	IT IS A ROUND OF CHIRTMUS BALL
267	U.S.A	The dog was ready to go.
268	U.S.A	They didn't notice me taking this.
269	U.S.A	THE PICUTRE IS BEAUTIFUL
270	U.S.A	One woman is wearing a green, yellow and blue cape like garment.
271	U.S.A	He had a great time on the hike.
272	U.S.A	A private jet was boarding a few passengers.
273	U.S.A	This weekend we took a photo shoot of the male and female wedding.
274	U.S.A	Everyone gathered around after to sing songs.
275	U.S.A	The car's door was totalled, because the vehicle was smashed from the side.
276	U.S.A	peoplpe are having a rally to stop violence
277	U.S.A	Several top students spoke and then professors gave out degrees.
278	U.S.A	Doesn't it look cool?
279	U.S.A	It's easy to take pretty pictures at our favorite vacation spot.
280	U.S.A	It is easier to stay flat on the board until you gain some experience.
281	U.S.A	We had a discussion.
282	U.S.A	I got to see my cousin and her new baby for the first time.
283	U.S.A	Now, the bikers are close to the finish, victory is in sight.
284	U.S.A	He had a great time on the hike.
285	U.S.A	It was a pretty sight as I watched them fly away
286	U.S.A	This gave them the opportunity to see how the light affected the colors and feelings of a time and place.
287	U.S.A	Good food service requires the meat is well prepared and not overcooked.
288	U.S.A	We took lots of pictures of the ruins
289	U.K	Bring some nice scarf
290	U.S.A	Even the cousins came to see the beautiful child.
291	U.S.A	There were a lot of sharp turns.
292	U.S.A	The speaker prepared for many speeches.
293	U.S.A	IT IS A SKY FIREWORKS
294	U.S.A	I was very excited to visit and to spend time with my family.
295	U.S.A	The market had the most vibrant veggies.
296	U.S.A	The dog was ready to go.
297	U.K	As we were driving along we spotted an abandoned shack.
298	U.S.A	Everyone had a lot of fun and took many pictures.
299	U.S.A	The kids had a Halloween party.
300	U.S.A	He had a great time on the hike.
301	U.S.A	The terrain was rugged and rocky on this day.
302	U.S.A	The elaborate birthday cake was a work of art.
303	U.S.A	The Pottery that the young lady saw was beautiful and she brought a pot because it was on sell.
304	U.S.A	The grass had grown and was very pretty.
305	U.S.A	What a beautful day to visit the shore;sky is bluer than blue
306	U.S.A	oh yes, a quick wedding.
307	U.S.A	the pic did not load
308	U.S.A	One worker noticed this system had not been checked since 1996.
309	U.S.A	I got to take a few pictures with everyone gathering together.
310	U.S.A	image does not load
311	U.S.A	THE TAKE GROUP PHOTO
312	U.S.A	THE PICUTRE IS BEAUTIFUL
313	U.S.A	This show features Disney on ice.
314	U.S.A	Family is very important.
315	U.S.A	Oh, look I finally found the coffee shop!. It is straight ahead but on the right side of the street :).
316	U.S.A	Large front porches just like iI love them.
317	U.S.A	this is an darker photo
318	U.S.A	The lights began to intesifity as we got closer, and made our way up to the top.
319	U.S.A	The winds had taken their toll
320	U.S.A	After years of waiting I am finally about to take pictures of the fungi surrounding the tree.
321	U.S.A	A group of people watch the big boat in the distance.
322	U.S.A	There was a superheroe sized feast that filled their stomachs before the march.
323	U.S.A	I loved to look at the serine coastline.
324	U.S.A	They stopped to look at the tracks which were under the brige which was covered in grafitti.
325	U.S.A	Ready to get in and drive.
326	U.S.A	The boys were ready for the game to begin.
327	U.S.A	The marathon was starting and he was ready to run his first one.
328	U.S.A	The last thing i noticed was a busy millipede scurrying by.
329	U.S.A	The excitement grows as indistinguishable multi color bursts fill the sky.
330	U.S.A	IT IS A BRIDGE
331	U.S.A	The winter time photos remind me of Christmas.
332	U.S.A	The news team was standing by at the beach, watching the people ready themselves for a race.
333	U.S.A	We enjoyed  ourselves so much that we didn't stop riding until day fell to night.
334	U.S.A	Is we  just put our heads together,
335	U.S.A	The republican votes were ready.
336	U.S.A	For the party, she had to figure out which of her outfits to choose and probably not the black skirt with red frills.
337	U.S.A	James was graduating with honors.
338	U.S.A	There are other historical items around the museum.
339	U.S.A	The husband found synchronicity in the pool also being to the left side as he viewed it.
340	U.S.A	THE PICUTRE IS BEAUTIFUL
341	U.S.A	The road was surrounded by fallen leaves.
342	U.S.A	We spent the day in town shopping and found a store that had plenty of fresh bread to choose from.
343	U.S.A	Carl is always drunk.
344	U.S.A	IT IS A HOUSE
345	U.S.A	We were happy once we won the game.
346	U.S.A	This is where all the major parking will be happening once the park is open.
347	U.S.A	It was a city with old industrial buildings.
348	U.S.A	the kids played with the ball.
349	U.S.A	There was plenty of people to plan the reunion.
350	U.S.A	He had a great time on the hike.
351	U.S.A	A red plume delights the crowd.
352	U.S.A	IT was a gloomy day.
353	U.S.A	My friends were all watching, but noone saw it happen.
354	U.S.A	He dispised the fact that he finally had to meet the female getting married.
355	U.S.A	IT IS A GIRL
356	U.S.A	THE PICUTRE IS BEAUTIFUL
357	U.S.A	My hubby looks content.
358	U.S.A	The small house was just perfect to look at for out vacation.
359	U.S.A	The art museum had exhibits made of wires.
360	U.S.A	She starts the night with their favorite song.
361	U.S.A	I came to see the beautiful carvings and uniques stores.
362	U.S.A	There was a detailed van painted to perfection.
363	U.S.A	My wife made time to hold the new male baby.
364	U.S.A	My first day of school, so many students.
365	U.S.A	A group of men and women went on a hike to find the secret auction.
366	U.S.A	We will build sturdy beams for the roof.
367	U.S.A	The living room even had a small fire place.
368	U.S.A	THEY ARE CYCLE RIDE
369	U.S.A	IT IS A COLOURFUL LIGHTS
370	U.S.A	Our van has taken us all over.
371	U.S.A	IT IS A INSID E OF THE HOUSE
372	U.S.A	I took a weekend vacation.
373	U.S.A	We read the US AID sign before beginning the tour.
374	U.S.A	What in the world are these two doing eating in a convenience store??
375	U.S.A	It was full of sports memorabilia and pleasing to the eye.
376	U.S.A	Most participants barely got in before exiting the cold water.
377	U.S.A	Screw the mess, I'm going out to eat.
378	U.S.A	Mom enjoys time in the kitchen with the kids.
379	U.S.A	The final job was done when the eggs were all found.
380	U.S.A	A bright flame burst emerged in the night sky.
381	U.S.A	We boarded a boat to behind the tour.
382	U.S.A	Because he learned how to take his first steps they went to the restaurant and celebrated.
383	U.S.A	The presents under the tree where beautifully wrapped.
384	U.S.A	With the races for space ongoing in every country, the day we travel to a distant galaxy may be near.
385	U.S.A	We decided to walk along the tracks for a little while
386	U.S.A	THE EATING WAS THE MAN
387	U.S.A	Finally, when she arrived she tried to be cute but he stood angrily with crossed arms.
388	U.S.A	And all the epic shows they put on is amazing.
389	U.S.A	The sky was blue with some scattered clouds; it was a beautiful day.
390	U.S.A	The group sat to watch movies and decided on the show.
391	U.S.A	The dog was ready to go.
392	U.S.A	She had hope that her friends would remain true to her on her special day.
393	U.S.A	The dog was ready to go.
394	U.S.A	THE MAN WAS SMILE
395	U.S.A	I think he is trying to tell us he needs some peace and quiet now after all the noisy spectatorys
396	U.S.A	There discussion never became heated as they went on with their church meeting
397	U.S.A	Overall the party turned out to be very cool which was impressive.
398	U.K	All in all, it was a great night!
399	U.S.A	My parents arrived and we showed them the farm.
400	U.S.A	The height of one temple entrance way was particularly impressive.
401	U.S.A	Skyscrapers towered over everyone.
402	U.S.A	The cat was mad we didn't give it food.
403	U.S.A	We finally got to go inside of the great pyramid.
404	U.S.A	This person, like so many others at the gala, were anxious to congratulate all the honored military guests.
405	U.S.A	Gramma's going to bake some bread!
406	U.S.A	Finally, a clear route through the flood was found.
407	U.S.A	"Haha! They can't even spell Amurrican right in this country"
408	U.S.A	It felt wonderful to bury the shovel in the dirt at last and leave for the day.
409	U.S.A	Town hall is in the center of town so that anybody can easily walk to it.
410	U.S.A	There was an amazing fountain in the middle of the road.
411	U.S.A	The torch was lit and the fire was burning.
412	U.K	We stopped and went to have a look around.  The ground around had a windmill and water tank.
413	U.S.A	The last song is where everyone sings, and plays along. (The pictures are broken on this and the prior one so I only have the keywords to go by)
414	U.S.A	A musical trio played a song.
415	U.S.A	Everyone watched television the night  Rodger was in his first commercial.
416	U.K	Looking around the big farm we see mostly grass, empty space, we keep looking.
417	U.S.A	She was disgusted when she saw what was in her friend's hand.
418	U.S.A	There's something about the ocean and fireworks that make you think about life
419	U.S.A	Some of the audience is disappointed
420	U.S.A	Rest in peace, oh race that never happened
421	U.S.A	There was yard time.
422	U.S.A	Then they visited a Japanese festival to enjoy the festivities.
423	U.S.A	IT I S A BLUE LIGHTS
424	U.S.A	There was also going to be a science center located on the second floor.
425	U.S.A	In the end, the score was unevenly matched. Our team won!
426	U.S.A	IT IS A TRACKTOR
427	U.S.A	And is eaten off of paper plates.
428	U.S.A	THE MAN WAS SOME DOING
429	U.S.A	He had a great time on the hike.
430	U.S.A	IT IS A ANIMAL
431	U.S.A	The concert was going great!
432	U.S.A	it looked like splattered blood
433	U.S.A	Time to start taking measurements.
434	U.S.A	There were some head looked close and asleep
435	U.S.A	The next stop on the tour was a large wheel adorned with lights and is known for being one of the world's most extravagant Ferris wheels.
436	U.S.A	He had a great time on the hike.
437	U.S.A	Looks like the tide's out.
438	U.S.A	The family had a good time at the parade.
439	U.S.A	It has a lot of bridges
440	U.S.A	The entire family met at our favorite restaurant.
441	U.S.A	The evil ghost of Thanksgiving Past has come again.
442	U.S.A	They were surprised to find one that they liked so quickly.
443	U.S.A	I think some of the hand-drawn t-shirts might have seemed too strange to attract customers.
444	U.S.A	IT IS A SKULE
445	U.S.A	He said "Stop taking pictures and participate"
446	U.S.A	This trail ran right through the railroad tracks.
447	U.S.A	The dog was ready to go.
448	U.S.A	The winner was crowned.
449	U.S.A	IT IS A CAT
450	U.S.A	The soldier stands and gives a speech about a patch.
451	U.S.A	We climbed the statue to put our cow on it.
452	U.S.A	Camels are special animals.
453	U.S.A	Yep, I totally regretted it, but I'd do it again.
454	U.S.A	The people rounded themselves around performers, watching the performances with anticipation and vigor, curiosity filling their minds as they gazed upon the costumes and decor.
455	U.S.A	All are excited to watch the magical parade.
456	U.S.A	there  use for pedestrians andbike riders
457	U.S.A	We even have a beautiful dock on the bay.
458	U.S.A	And theres a spot where the kiddos can make their own products to sell to the customers.
459	U.S.A	His mom was so proud of him.
460	U.K	they played music nice and soft and quietly
461	U.S.A	They looked for street signs and for the store signs of places they could get what they needed.
462	U.S.A	I am missing a picture.
463	U.S.A	IT IS A FOOD
464	U.S.A	Grandma gave me an old person gift.
465	U.S.A	Today we celebrate the youth of our community.
466	U.S.A	The dog was ready to go.
467	U.S.A	The project seemed impossible at the beginning.
468	U.S.A	There is a series of almost blank squares, with small faded graphics.
469	U.S.A	There was someone there training to surf professionally.
470	U.S.A	The people who work at the shops are friendly and helpful, too.
471	U.S.A	It started pouring rain so everyone started to run for cover.
472	U.S.A	The milk was bought fresh by the husband.
473	U.S.A	They got expensive equipment for their band.
474	U.S.A	The evening was wonderful
475	U.S.A	The participants were taking a photo for the event.
476	U.S.A	cleaned the whole apartment for tonight
477	U.S.A	The couple are happy of the news they recieved.
478	U.S.A	They met a lot of people.
479	U.S.A	IT IS A SNOW PLACE
480	U.S.A	The woman is waiting for her family to take prom pictures.
481	U.S.A	IT IS A SNOW
482	U.S.A	THE PICUTRE IS BEAUTIFUL
483	U.S.A	He arrive in limestone
484	U.S.A	I stopped at all the unique shops
485	U.S.A	John was very proud of himself.
486	U.S.A	We even made friends with the worker in the hotel office.
487	U.S.A	The police help the people on the streets.
488	U.S.A	The bike riders enjoyed the race.
489	U.S.A	Her whole family was there to see her.
490	U.S.A	And was very happy to be in the field.
491	U.S.A	David's sister was especially silly at our New Years Eve party last year.
492	U.S.A	In preparation for the school visit, the aquarium keepers placed some animals in a kiddie pool.
493	U.S.A	However, people began to get bored as the meeting ran long.
494	U.S.A	The portrait had hand gestures.
495	U.S.A	THE PICUTRE IS BEAUTIFULTHE PICUTRE IS BEAUTIFUL
496	U.S.A	IT IS A YELLOW LIGHT
497	U.S.A	The dog was ready to go.
498	U.S.A	We danced like crazy.
499	U.S.A	She parked her bike and looked over the hilltop and remembered how he loved it here.
500	U.S.A	IT IS A BOAD
501	U.S.A	IT IS STAR ADD
502	U.S.A	Cousin Mary thought she was so slick, filling her water bottle with vodka.
503	U.S.A	Yesterday, around this time an interview was setup.
504	U.S.A	When we all got there, however, we decided to have a relaxing pool tournament instead of a loud party.
505	U.S.A	We all headed towards our vehicles when the parade past, and began to head home.
506	U.S.A	The boys father watched on joyously.
507	U.S.A	We visited and enjoyed a lot of stores.
508	U.S.A	Next, we have the hotel that was opened back duruing World War 2.
509	U.S.A	She went to play tennis.
510	U.S.A	So as we arrive at the location waiting for fire work and all of a sudden we spot one.
511	U.S.A	People especially love the tunnels.
512	U.S.A	We tried to take a nice picture with both boys.
513	U.S.A	He vows to get vengeance on the person who stole his mask.
514	U.S.A	We played flip the quarter in teams..
515	U.S.A	You will want to fondly remember your school days and pictures with people you spent them with will help you with that.
516	U.S.A	April and Ted got to see some great historical statues of Samuel Adams.
517	U.S.A	The dog was ready to go.
518	U.S.A	The best part of the whole day were the homade refreshments.
519	U.K	The shops sat empty as the day began.
520	U.S.A	The snow really makes our farm look super nice.
521	U.S.A	Oh oh, Gramma's getting drunk.
522	U.S.A	When his mouth got injured, Amr went to the doctors on the Island.
523	U.S.A	The ride went after the bridge through the countryside.
524	U.S.A	There was a huge house fire down the street.
525	U.S.A	You could win prizes if you visited the booths
526	U.S.A	Most of all I wanted to live in Venice and be an artist myself.
527	U.S.A	Someone takes Bob the Builder's sad life.
528	U.S.A	THE PICUTRE IS BEAUTIFUL
529	U.S.A	IT IS VERY BEAUTIFUL
530	U.S.A	We spend a lot of time dancing.
531	U.S.A	The man checked to make sure the camera was in focus.
532	U.S.A	I tried to look up photos on flickr.
533	U.S.A	The dog was ready to go.
534	U.S.A	There is a carved statue inside one of the buildings that is beautiful..
535	U.S.A	His mom was so proud of him.
536	U.S.A	some of the apartments looked run down
537	U.S.A	IT IS OUR CLASS ROOM
538	U.S.A	The time has come to announce homecoming king and queen.
539	U.S.A	It was a usual Monday night in Appalachia.
540	U.S.A	This year they get pictures with santa hope they smile good then.
541	U.S.A	The goat peacefully grazed on the green vegetation.
542	U.S.A	THE TAKE GROUP PHOTO
543	U.S.A	This was trouble, so Mitch and Titch called Amber for back up.
544	U.S.A	The ingredients were easy to gather.
545	U.S.A	Picture no longer available.
546	U.S.A	IT IS A SWIMMING DRESS
547	U.S.A	I enjoyed laughs on this fun day
548	U.S.A	Oh boy, I hope that Faith won't be freaked out by the Easter bunny this year.
549	U.S.A	THE PICUTRE IS BEAUTIFUL
550	U.S.A	Camped at this site on Sunday.
551	U.S.A	Coca Cola believes in product placement at any kind of event and donated 1,000 cups so that these athletes can have a drink.
