vega and ulloa give strong performances as the leading lovers and there are some strong supporting turns , particularly from najwa nimri .	subjective
colt seeks the repair of a femininity damaged by an earlier incest .	objective
even if you've seen " stomp " ( the stage show ) , you still have to see this !	subjective
whether you're moved and love it , or bored or frustrated by the film , you'll still feel something .	subjective
while johnny knoxvile and his pals put their life at risk , they are entertaining people at the same time .	objective
the story is about a man , bruce hickman , and his relationship with another man , frank , the thing that they have in common is the relation with a deaf person .	objective
four friends journey dow life's paths to find out whether god or society has the right to decide the good or the evil .	objective
ted norwood summons all his resistance to finally quit his seemingly successful carreer , only to be outmaneuvered by a powerful executive who barely even notices that she's in a test of wills .	objective
working in secret , the progressive group organised the 1959 theatre boycott to end segregation in movie theatres in hamilton .	objective
wise , cruelly observant of human nature and hysterically funny .	subjective
montias . . . pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters .	subjective
when carlitos is released after doing 2 years of " hard time " , he attempts to redeem himself and sets an example for his 5 year-old son .	objective
hardly makes the kind of points egoyan wanted to make , nor does it exist as the kind of monument he wanted to build , to victims whose voices have never gained the ears of the world .	subjective
somewhere inside the mess that is world traveler , there is a mediocre movie trying to get out .	subjective
one year later , in los angeles , the surviving team members create a smart and devious plan to steal back the gold and get their revenge on the traitor .	objective
like rudy yellow lodge , eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider .	subjective
this backfires when katie innocently reagles her school with her inside knowledge of carnal pleasures .	objective
the zany search for the shoes begins , as she follows the footsteps through the lively streets of havana , running into the quirky , colorful characters that bring viva zapato and dolore's dream .	objective
a fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys .	subjective
light years/ several warp speeds/ levels and levels of dilithium crystals better than the pitiful insurrection . which isn't to say that it's the equal of some of its predecessors .	subjective
a warm but realistic meditation on friendship , family and affection .	subjective
as it spreads among the friends , their true feelings and personalities emerge as they struggle to survive the virus and each other .	objective
the story alone could force you to scratch a hole in your head .	subjective
what he doesn't expect is to get teamed up with a cocky civilian , world class boxing champion kelly robinson ( eddie murphy ) , on a dangerous top secret espionage mission .	objective
a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare's plays .	subjective
the movie has no respect for laws , political correctness or common decency , but it displays something more important : respect for its flawed , crazy people .	subjective
why sit through a crummy , wannabe-hip crime comedy that refers incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ?	subjective
joanna , a good-for-nothing girl who miserably failed in her attempt to win any television game show and contest , is hired by nino as his personal secretary , believing that she could be her lucky charm .	objective
a " home alone " film that is staged like " rosemary's baby , " but is not as well-conceived as either of those films .	subjective
cedar takes a very open-minded approach to this sensitive material , showing impressive control , both visually and in the writing .	subjective
in addition , the detective has to deal with a serial killer who had already killed and mutilated many women .	objective
after military service in the gulf war and the former yugoslavia , he returned to his inner city neighborhood to teach at the toughest school in town .	objective
shiner can certainly go the distance , but isn't world championship material	subjective
this is a stunning film , a one-of-a-kind tour de force .	subjective
neighbor's dog operates at a consistent chuckle pitch that frequently gives way to guffaws .	subjective
the game's mastermind has stolen his identity , put him on the fbi's most wanted list , and is blackmailing him to take a part in a real twisted plan of world destruction .	objective
this weekend-sized slice of college life follows the amusing escapades of adam parker and his three closest friends .	objective
enter four months later , when it seems reasonable to say that charlie should be feeling better .	objective
provides an intriguing look at how the new economy has redrawn class lines in contemporary china .	subjective
palm springs' white party is the backdrop for this documentary on the fast-paced world of gay circuit parties .	objective
miyazaki's nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you could have about spirited away is that there is no rest period , no timeout .	subjective
set against the bright lights of manhattan , a tale which takes a comic , urbane look at the modern male ego at war in the singles scene trenches .	objective
the main characters are dr . kanna ( sharad kapoor ) , his fianc&#233 ; e rupi ( ms . nandita das ) , rajayya ( makrand deshpande ) as naxalite commander , inspector despande ( sayaji shinde ) , ghisu ( vijay raj ) and dattu ( rajpal yadav ) .	objective
the mystery of enigma is how a rich historical subject , combined with so much first-rate talent . . . could have yielded such a flat , plodding picture .	subjective
miyazaki is one of world cinema's most wondrously gifted artists and storytellers .	subjective
they get away in their mini coopers , which are small enough to drive on sidewalks so they can make a clean get away before the traffic jam clears .	objective
a film at once depressing and uplifting--depressing in terms of the sad , often horrifying subjects of nachtwey's photographs but uplifting in terms of his commitment and integrity .	subjective
a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .	subjective
if [jaglom's] latest effort is not the director at his most sparkling , some of its repartee is still worth hearing .	subjective
. . . a light , yet engrossing piece . lux , now in her eighties , does a great combination act as narrator , jewish grandmother and subject  taking us through a film that is part biography , part entertainment and part history .	subjective
i didn't laugh . i didn't smile . i survived .	subjective
the submarine's crew , led by the unyielding captain alexi vostrikov , races against time to prevent a chernobyl-like nuclear disaster which threatens not only the lives of his crew , but has the potential to ignite a world war between the super powers .	objective
well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin .	subjective
the animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense .	subjective
simultaneously devastating and hilarious , the film manages to capture the daily rituals and mundanities of life in such engrossing proximity that everything becomes drama .	objective
buries an interesting storyline about morality and the choices we make underneath such a mountain of clichés and borrowed images that it might more accurately be titled mr . chips off the old block .	subjective
what's the most positive thing that can be said about the new rob schneider vehicle ? well , it's not as pathetic as the animal .	subjective
as an entertainment , the movie keeps you diverted and best of all , it lightens your wallet without leaving a sting .	subjective
has something to say . . . but it is a statement and issue worthy of a much more thoughtfulness and insight than a melodramatic and wholly predictable thriller .	subjective
the movie itself is timeless and universal , at once artless and sophisticated in its ability to engross .	subjective
his good looks , charm and overwhelming confidence captured the eye of screen legend norma shearer , who offered him a film role .	objective
drawing from his time with the kids , he writes a story about children who don't want to grow up .	objective
jonathan ecks ( antonio banderas ) , an fbi agent , realizes that he must join with his lifelong enemy , agent sever ( lucy liu ) , a rogue dia agent with whom he is in mortal combat , in order to defeat a common enemy .	objective
yet , beneath an upbeat appearance , she is struggling desperately with the emotional and physical scars left by the attack .	objective
a film full of vivid characters , quiet beauty and gentle grace .	subjective
a fake street drama that keeps telling you things instead of showing them .	subjective
but lulu is newly single and the last thing she needs is a man in her life .	objective
but things are not always what they may look like .	objective
with so many movies out there trying and failing to produce a single honest thrill , it's so nice to see one come along that's packed from start to finish with 'em .	subjective
there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .	subjective
the only hope is the veritas project , a highly trained investigative team working undercover to expose the truth .	objective
chan's stunts are limited and so embellished by editing that there's really not much of a sense of action or even action-comedy .	subjective
an inexplicable crack in the pyrenees mountains provokes excitement and scientific curiosity .	objective
forced to think fast , the producer decides to digitally create an actress " simone " to sub for the star--the first totally believable synthetic actress .	objective
this time nick is " getting out ! " . . . or	objective
a chaotic panorama that's too busy flying a lot of metaphoric flags .	subjective
after a month , dante comes to see lucy to find out what she has decided .	objective
one of the ring's original bearers , the creature gollum ( andy serkis ) , has tracked frodo and sam down in search of his 'precious' , but is captured by the hobbits and used as a way to lead them to mt .	objective
desert rose is an erotic thriller that takes you through one man's life experience .	objective
a movie more to be prescribed than recommended -- as visually bland as a dentist's waiting room , complete with soothing muzak and a cushion of predictable narrative rhythms .	subjective
sad and alone , caroline wanders the exotic city in search of ansers , finality , and peace of mind .	objective
except shaun runs into one complication after another starting when his application is rejected after his dim-witted guidance counselor sends the wrong application .	objective
the experience of watching blobby old-school cgi animation in this superlarge format is just surreal enough to be diverting .	subjective
. . . skirts the edges of snide condescension only to then abruptly catch the viewer off-guard with lightning strikes of genuine emotion .	subjective
anyone who suffers through this film deserves , at the very least , a big box of consolation candy .	subjective
the tone shifts abruptly from tense to celebratory to soppy .	subjective
set in an american town in the rocky mountains in the 1930s .	objective
so when charlie sees mallory with her new boyfriend , curtis , he goes a bit mad .	objective
he returns with his wife , mercedes , an argentinean he met in spain , and his two adolescent children , mateo and cayetana , born in the same country and forced into a land they know only throught the biased tales of their parents .	objective
static , repetitive , muddy and blurry , hey arnold ! would seem to have a lock on the title of ugliest movie of the year .	subjective
waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality .	subjective
it's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original .	subjective
she has two men in her life : wealthy divorcee ray porter ( steve martin ) and struggling musician jeremy .	objective
a splendid entertainment , young in spirit but accomplished in all aspects with the fullness of spirit and sense of ease that comes only with experience .	subjective
the characters struggle to find love in a world that no longer needs sex to reproduce , a world that is changing and is populated with people who use provisional identities and are seen through virtual selves and a world where love is the only thing that makes things real .	objective
a waste of fearless purity in the acting craft .	subjective
starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches .	subjective
they're a conveyance true , but they can also become the unlikely place for a rendezvous .	objective
standard story of boy meets girl and girl thinks he is gay .	objective
in this vivid , emotionally complex ensemble piece , korean writer-director jeong jae-eun portrays this extraordinary turning point in every woman's life .	subjective
murder by numbers is like a couple of mediocre tv-movie -of-the-week films clumsily stuck together .	subjective
ramu stands in and repeats the wisdom of sharonna , freeing the mind of the posh guests and attracting lexi to him .	objective
documentary feature about the traditional viennese cinema " bellaria " , which is specialised in german cinema from the 20s , 30s and 40s and its regular customers , whose idols are stars like zarah leander or karl sch&#246 ; nb&#246 ; ck .	objective
the future is on it's way to atlantic city on a bus .	objective
writer/director david caesar ladles on the local flavour with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza .	subjective
along the way she must fend off the unwelcome advances of national tv talk-show host krystal ( with a k ) , her seedy pop svengali phil spectacle , and her enigmatic live-in sidekick dromedary girl ; as well as avoiding detection by natasha , the bewildered international spy with a penchant for inner monologues , who in turn may just bring reinalda's mysterious past back to haunt her one final time . . .	objective
the essential problem in orange county is that , having created an unusually vivid set of characters worthy of its strong cast , the film flounders when it comes to giving them something to do .	subjective
david banner is performing regeneration experiments and uses himself as a guinea pig .	objective
where as many films of this nature linger on the hard , the ugly , the blood , or just the stylistic ; empire focuses on the thinking , the love , and even the light-heartedness , as well as the violence .	subjective
" confessions of a dangerous mind " is the story of a legendary showman's double life - television producer by day , cia assassin by night .	objective
unlike the nauseating fictions peddled by such 'have-yourself-a-happy-little-holocaust' movies as life is beautiful and jakob the liar , the grey zone is honest enough to deny the possibility of hope in auschwitz .	subjective
fans of the tv series will be disappointed , and everyone else will be slightly bored .	subjective
only one person can eventually solve the crisis : stefan balsiger himself .	objective
consider the title's clunk-on-the-head that suggests the overtime someone put in to come up with an irritatingly unimaginative retread concept .	subjective
the movie features veteran horror heroines leslie culton and jenny wallace , and actors john saenz and jonathan tabor .	objective
conveniently numbed and estranged from her surroundings , lillian sleepwalks through life .	objective
lejos del paraíso es al mismo tiempo una fiesta para los ojos y oídos y un movilizador cuadro de personajes enfrentados a sus propios deseos , miedos y prejuicios .	subjective
the whole time your poison thoughts were running through it !	objective
when mr . hundert tells us in his narration that 'this is a story without surprises , ' we nod in agreement .	subjective
jaunty fun , with its celeb-strewn backdrop well used .	subjective
an eager young englishman is dispatched to sarawak to become part of the british colonial government , encounters some unorthodox local traditions , and finds himself faced with tough decisions of the heart involving the beautiful young selima , the unwitting object of his affections .	objective
with youthful high spirits , tautou remains captivating throughout michele's religious and romantic quests , and she is backed by a likable cast .	subjective
they , the teen learns , have discovered a spring that makes them immortal .	objective
it is not until the story reaches its conclusion , does the old man discover the surprising truth about his son and himself .	objective
but harper himself is a suspect in several bomb attacks , one of which killed rachel's partner and friend .	objective
a determined , ennui-hobbled slog that really doesn't have much to say beyond the news flash that loneliness can make people act weird .	subjective
the question hanging over the time machine is not , as the main character suggests , 'what if ? ' but rather , 'how can you charge money for this ? '	subjective
too timid to bring a sense of closure to an ugly chapter of the twentieth century .	subjective
aside from the fact that the film idiotically uses the website feardotcom . com or the improperly hammy performance from poor stephen rea , the film gets added disdain for the fact that it is nearly impossible to look at or understand .	subjective
called " an elegant documentary " by sundance and " eloquent and deeply moving " by the la times , toyo miyatake : infinite shades of gray is a penetrating portrait of this photographer's search for truth and beauty in a world of impermanence .	objective
unfortunately , he neglects to mention that he is a professional gambler with bad instincts and that the jaguar is borrowed .	objective
the writers , director wally wolodarsky , and all the actors should start their own coeducational fraternity : kappa rho alpha phi .	subjective
together [time out and human resources] establish mr . cantet as france's foremost cinematic poet of the workplace .	subjective
mitchell misses the bus and starts walking to school .	objective
after being handcuffed to new york city's 'a' train by his prep school friends ( keith , perabo , hayward ) , young karim ( mehta ) is forced to ride all the way to the last stop , far rockaway .	objective
wildly incompetent but brilliantly named half past dead -- or for seagal pessimists : totally past his prime .	subjective
in order get loan sharks off his back , he must finish his novel in 30 days or wind up dead .	objective
it's fun , but the code-talk will fly right over everyone's head	subjective
has the rare capability to soothe and break your heart with a single stroke .	subjective
a greek film maker ( the narrator ) has his film banned by the military government in his own country .	objective
three families , living in a three storey building , leave for their summer vacations .	objective
ziyad repeatedly reassures her of his undying love , but family and social pressure , particularly his evil , meddling mother , gradually poison their happy relationship until the love , enthusiasm and humour of their early days soon take a tragic turn .	objective
in cinemania , hollywood's biggest fans become the true stars .	objective
just to add more complication to this already complicated plot , two thieves decide to steal the case and lead a miami police team and two fbi agents on a wild goose chase that ends inside the airport terminal .	objective
not a stereotype is omitted nor a cliché left unsaid .	subjective
their relationship has seen better days and jessica acquiring a clapped-out 1984 skoda doesn't make things easier .	objective
one of the most important and exhilarating forms of animated filmmaking since old walt doodled steamboat willie .	subjective
the film takes the materials of human tragedy and dresses them in lovely costumes , southern california locations and star power .	subjective
. . . [a] strained comedy that jettisons all opportunities for rock to make his mark by serving up the usual chaotic nonsense .	subjective
it's clear why deuces wild , which was shot two years ago , has been gathering dust on mgm's shelf .	subjective
oliveira seems to pursue silent film representation with every mournful composition .	subjective
the movie occasionally threatens to become didactic , but it's too grounded in the reality of its characters to go over the edge . a touch of humor or an unexpected plot twist always pulls it back .	subjective
they are living eye-witnesses of the end of an era : 800 years of the death penalty in europe .	objective
though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium .	subjective
the catholic church and the irish courts decide the doyle children put into church-run orphanages .	objective
sort of an existential version of a seinfeld episode .	subjective
much as we might be interested in gratuitous sexualization , haneke has a different objective in mind--namely the implications of our craving for fake stimulation .	subjective
despite its raucous intent , xxx is as conventional as a nike ad and as rebellious as spring break .	subjective
one of the most splendid entertainments to emerge from the french film industry in years .	subjective
she is a wealthy and arrogant girl who is used to getting things done her way .	objective
he also tells him that they are not gems .	objective
once you have walked into april's shower you can never leave .	objective
only through tremendous will and uncanny luck did he once again rise as the kid who stays in the picture .	objective
when the three precogs , who only work together , floating connected in a tank of fluid , have a vision , the names of the victim and the perpetrator as well as video imagery of the crime and the exact time it will happen , are given out to the special cops who then try to prevent the crime from happening .	objective
secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .	subjective
it is von sydow who gives intacto its gravity , resonance , soul .	subjective
amudha , adopted by thiru and indira and growing up with the couples two sons , is blissfully unaware of her parentage , till the couple decide to inform her of it on her ninth birthday .	objective
however tina disregards him and chooses not to respond to his first e-mail , in turn pooja decides to keep in touch with him but signs under tina's name .	objective
it is only natural that only the most violent and powerful survive " the shu " .	objective
the film shows the relationship of the couple in love mid hope , difficulties , and misencounters in a beautiful and violent metropolis .	objective
an 83 minute document of a project which started in a muddle , seesawed back and forth between controlling interests multiple times , then found its sweet spot	subjective
he gets fired , beaten up , and so on .	objective
this is the decades-long story of the relationship between a prominent high school football coach ( harris ) in a small south carolina town and the illiterate , mentally-challenged man nicknamed radio ( gooding ) whom he mentors , who before that had always been the target of jokes and teasing by the community .	objective
one regards reign of fire with awe . what a vast enterprise has been marshaled in the service of such a minute idea .	subjective
and what better place for romance than coney island ?	objective
the quest now set before them ends in a love , a lie and a legend that has lasted a thousand years .	objective
some will fall in love , one will change his life , another will be out for whatever and whomever she can get .	objective
carol miller is a psychologist with a dark secret .	objective
one of those movies that make us pause and think of what we have given up to acquire the fast-paced contemporary society .	subjective
forget the psychology 101 study of romantic obsession and just watch the procession of costumes in castles and this won't seem like such a bore .	subjective
scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf .	subjective
jose is a street performer having an extended dry spell with women .	objective
they gradually find themselves drawn to each other but , as their remarkable story plays out , the obstacles to their happiness prove all but insurmountable .	objective
could matty finish a porn movie before his legs get broken by tokyo tony ?	objective
over 80 of the world's greatest martial artists demonstrate techniques and discuss philosophy in this fascinating account of the martial arts phenomenon and its increasing global popularity .	objective
a group of hard core female inmates are trained by the military .	objective
the soundtrack alone is worth the price of admission .	subjective
it's all entertaining enough , but don't look for any hefty anti-establishment message in what is essentially a whip-crack of a buddy movie that ends with a whimper .	subjective
the vistas are sweeping and the acting is far from painful .	subjective
a little girl uses her overactive imagination to turn her doll into a real live friend ; but when a monster kidnaps her doll , she must enter a dangerous , surreal world to find the monster and rescue her doll .	objective
after tracking down the assassin , she is killed before any information can be driven out of her .	objective
as long as vincent lives in the protection of the present , he doesn't have to deal with the pain of his past--or his sorrow over his broken relationship with joey .	objective
suddenly , patricia becomes suspicious that this arrogant man can't be her beloved husband .	objective
a mimetic approximation of better films like contempt and 8 1/2 .	subjective
chelsea walls is a case of too many chefs fussing over too weak a recipe .	subjective
there's a story that goes around the town of darkness falls about her , and she's called the tooth fairy .	objective
this comedy , based on steve martin's successful stage play concerns a fictional meeting between a young pablo picasso and a young albert einstein at a paris cafe at the turn of the 20th century .	objective
at the end of the 80s they went their separate ways with the exception of tim and hotte , who have remained true to their ideals and continue to fight the issues they did as a group .	objective
one of those films that started with a great premise and then just fell apart .	subjective
a picture that extols the virtues of comradeship and community in a spunky , spirited fashion .	subjective
shortly after the arrival of the rehab escapees , luck shoots and kills salo jr . and his wife .	objective
in a generation of individuals , they struggle to choose love .	objective
her mother convinces gus to let her take some computer classes at college ( making him think it's his idea ) .	objective
purpo$e is a story about business in the new millenium , and a world shifted away from quality to quantity .	objective
the cumulative effect of the movie is repulsive and depressing .	subjective
shown as an episode of " the south bank show " .	objective
the characters are so generic and the plot so bland that even as rogue cia assassins working for chris cooper's agency boss close in on the resourceful amnesiac , we don't feel much for damon/bourne or his predicament .	subjective
all right , so it's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast .	subjective
charlie decides it's time to take action to recover his lost love : he secretly befriends her new boyfriend and attempts to sabotage their relationship by introducing temptation , mistrust - and jennifer . . .	objective
penny's love for her partner , taxi-driver phil , has run dry .	objective
the best part about " gangs " was daniel day-lewis .	subjective
overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .	subjective
star trek : nemesis meekly goes where nearly every star trek movie has gone before . wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty .	subjective
a vampire so consumed with an insatiable bloodlust that they prey on vampires as well as humans , transforming victims who are unlucky enough to survive into reapers themselves .	objective
a faction of political separatists , led by count dooku , attempts to assassinate her .	objective
the only way around this is using illegal simulated identity implants ( sims ) .	objective
as this sacrifice draws to its close , our story begins .	objective
the kind of movie that seduces you into becoming putty in its manipulative card-sharking hands and making you enjoy being taken in by its shameless contrivance .	subjective
even worse , his influence of a bad las vegas obsessed him of henry having killed his real father douglas .	objective
uno de los policiales más interesantes de los últimos tiempos .	subjective
martha is rich in contradictions , her tightly wound personality running counter to the sensual pleasure she offers others through her art .	subjective
never again doesn't quite rise above the conventions it attempts to deconstruct , but at its center are two gifted actors who are more than willing to take chances .	subjective
a go ! ! ! " and the paper is dated with the year 2003 .	objective
it is far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature -- a decent full-on space battle .	subjective
barry convinces us he's a dangerous , secretly unhinged guy who could easily have killed a president because it made him feel powerful .	subjective
eric has married his high school sweetheart , has a good job , his first house , yet he jokes about all the things he's missed in life .	objective
though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors .	subjective
the cousins work nights at a local mall as security guards .	objective
it puts washington , as honest working man john q . archibald , on a pedestal , then keeps lifting the pedestal higher .	subjective
less funny than it should be and less funny than it thinks it is .	subjective
for carlos - who has been challenged by his mentor to rework a superficial comic strip into something with depth and substance - running the store is the last thing on his mind .	objective
beautifully shot against the frozen winter landscapes of grenoble and geneva , the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself .	subjective
you can fire a torpedo through some of clancy's holes , and the scripters don't deserve any oscars . but the nerve-raked acting , the crackle of lines , the impressive stagings of hardware , make for some robust and scary entertainment .	subjective
a film that perfectly distills the relationship between pop music and teens searching for identity .	subjective
their reporting becomes more compelling when they gather the courage to tell the truth about witnessing two of their peers throw a four-year-old out of a 14th story window .	objective
rainone's love affair with singing sensation kelly mcguire whom he discovered and his near demise by the hands of his own prot&#233 ; g&#233 ; vincent riccola is the juice that fuels this roller coaster ride through two debauchery-filled decades of greed , sex , drugs and rock and roll .	objective
the best of the pierce brosnan james bond films to date .	subjective
warren schmidt ( nicholson ) is forced to deal with an ambiguous future as he enters retirement .	objective
when a harvard-educated cia agent is killed during an operation , the secret agency recruits his twin brother ( chris rock ) , an african-american street-wise hustler with no idea what's coming for him .	objective
the path becomes blurred and treacherous and peter learns that only by relying on the strength of strangers will he be able to heal himself .	objective
despite the inexperience of the director and his cast , there's rarely a false moment .	subjective
the filmmakers wisely decided to let crocodile hunter steve irwin do what he does best , and fashion a story around him .	subjective
billy is now ready to play the ultimate showman !	objective
there's enough science to make it count as educational , and enough beauty to make it unforgettable .	subjective
the actors must indeed be good to recite some of this laughable dialogue with a straight face .	subjective
a gripping little b-movie of more mood than substance , below nonetheless delivers on its modest promises .	subjective
